pc_time,ms,time_s,current_a,thrust_g,raw_line
2026-03-29T23:20:51,147566,147.566,0.686,,"147566,1892,1.525,0.686,396834,NA"
2026-03-29T23:20:51,147666,147.666,0.687,,"147666,1892,1.525,0.687,396798,NA"
2026-03-29T23:20:51,147786,147.786,0.683,,"147786,1892,1.525,0.683,396775,NA"
2026-03-29T23:20:52,147926,147.926,0.683,,"147926,1892,1.525,0.683,396764,NA"
2026-03-29T23:20:52,148026,148.026,0.677,,"148026,1892,1.525,0.677,396786,NA"
2026-03-29T23:20:52,148126,148.126,0.679,,"148126,1892,1.525,0.679,396846,NA"
2026-03-29T23:20:52,148226,148.226,0.68,,"148226,1892,1.525,0.680,396846,NA"
2026-03-29T23:20:52,148346,148.346,0.677,,"148346,1892,1.525,0.677,396806,NA"
2026-03-29T23:20:52,148486,148.486,0.674,,"148486,1891,1.525,0.674,396821,NA"
2026-03-29T23:20:52,148586,148.586,0.671,,"148586,1891,1.524,0.671,396785,NA"
2026-03-29T23:20:52,148706,148.706,0.67,,"148706,1891,1.524,0.670,396778,NA"
2026-03-29T23:20:52,148846,148.846,0.67,,"148846,1891,1.524,0.670,396804,NA"
2026-03-29T23:20:53,148946,148.946,0.674,,"148946,1891,1.525,0.674,396764,NA"
2026-03-29T23:20:53,149046,149.046,0.674,,"149046,1891,1.525,0.674,396760,NA"
2026-03-29T23:20:53,149146,149.146,0.675,,"149146,1891,1.525,0.675,396811,NA"
2026-03-29T23:20:53,149266,149.266,0.676,,"149266,1891,1.525,0.676,396836,NA"
2026-03-29T23:20:53,149406,149.406,0.678,,"149406,1892,1.525,0.678,396804,NA"
2026-03-29T23:20:53,149506,149.506,0.677,,"149506,1892,1.525,0.677,396765,NA"
2026-03-29T23:20:53,149606,149.606,0.679,,"149606,1892,1.525,0.679,396772,NA"
2026-03-29T23:20:53,149706,149.706,0.679,,"149706,1892,1.525,0.679,396793,NA"
2026-03-29T23:20:53,149826,149.826,0.678,,"149826,1892,1.525,0.678,396779,NA"
2026-03-29T23:20:54,149966,149.966,0.678,,"149966,1892,1.525,0.678,396790,NA"
2026-03-29T23:20:54,150066,150.066,0.683,,"150066,1892,1.525,0.683,396823,NA"
2026-03-29T23:20:54,150166,150.166,0.686,,"150166,1892,1.525,0.686,396824,NA"
2026-03-29T23:20:54,150266,150.266,0.685,,"150266,1892,1.525,0.685,396811,NA"
2026-03-29T23:20:54,150386,150.386,0.686,,"150386,1892,1.525,0.686,396797,NA"
2026-03-29T23:20:54,150526,150.526,0.68,,"150526,1892,1.525,0.680,396799,NA"
2026-03-29T23:20:54,150626,150.626,0.678,,"150626,1892,1.525,0.678,396774,NA"
2026-03-29T23:20:54,150726,150.726,0.677,,"150726,1892,1.525,0.677,396777,NA"
2026-03-29T23:20:54,150826,150.826,0.679,,"150826,1892,1.525,0.679,396776,NA"
2026-03-29T23:20:55,150946,150.946,0.677,,"150946,1892,1.525,0.677,396789,NA"
2026-03-29T23:20:55,151086,151.086,0.675,,"151086,1891,1.525,0.675,396804,NA"
2026-03-29T23:20:55,151186,151.186,0.672,,"151186,1891,1.524,0.672,396814,NA"
2026-03-29T23:20:55,151286,151.286,0.673,,"151286,1891,1.525,0.673,396835,NA"
2026-03-29T23:20:55,151386,151.386,0.676,,"151386,1891,1.525,0.676,396804,NA"
2026-03-29T23:20:55,151506,151.506,0.682,,"151506,1892,1.525,0.682,396807,NA"
2026-03-29T23:20:55,151646,151.646,0.682,,"151646,1892,1.525,0.682,396799,NA"
2026-03-29T23:20:55,151746,151.746,0.681,,"151746,1892,1.525,0.681,396816,NA"
2026-03-29T23:20:55,151846,151.846,0.684,,"151846,1892,1.525,0.684,396756,NA"
2026-03-29T23:20:56,151946,151.946,0.68,,"151946,1892,1.525,0.680,396772,NA"
2026-03-29T23:20:56,152066,152.066,0.681,,"152066,1892,1.525,0.681,396701,NA"
2026-03-29T23:20:56,152206,152.206,0.678,,"152206,1892,1.525,0.678,396829,NA"
2026-03-29T23:20:56,152306,152.306,0.679,,"152306,1892,1.525,0.679,396798,NA"
2026-03-29T23:20:56,152426,152.426,0.679,,"152426,1892,1.525,0.679,396796,NA"
2026-03-29T23:20:56,152566,152.566,0.682,,"152566,1892,1.525,0.682,396739,NA"
2026-03-29T23:20:56,152666,152.666,0.684,,"152666,1892,1.525,0.684,396759,NA"
2026-03-29T23:20:56,152766,152.766,0.685,,"152766,1892,1.525,0.685,396821,NA"
2026-03-29T23:20:56,152866,152.866,0.688,,"152866,1892,1.525,0.688,396838,NA"
2026-03-29T23:20:57,152986,152.986,0.691,,"152986,1892,1.525,0.691,396823,NA"
2026-03-29T23:20:57,153126,153.126,0.691,,"153126,1892,1.525,0.691,396739,NA"
